LD50_mgkg,Canonical_SMILES
807.0,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
6500.0,O=C1CCCN1
517.0,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]
1000.0,C[Si](Cl)(Cl)CCC(F)(F)F
4390.0,COC(=O)c1cccc(C(=O)OC)c1
4400.0,C1=CCCC=CCCC=CCC1
1037.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
1100.0,O=C([O-])CN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+]
2500.0,CCCCOCC(C)O
500.0,CC(=O)Oc1ccc(C#N)cc1
333.0,CCC(C)(C#N)N=NC(C)(C#N)CC
550.0,CC(C)(C)C(=O)CCl
2600.0,O=C1c2ccccc2C(=O)N1SC1CCCCC1
18000.0,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
1300.0,CC(C)(C)C(=O)C(Cl)Cl
4400.0,CCCCOCC(C)OCC(C)O
880.0,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
3353.0,CCc1cnc(C(=O)O)c(C(=O)O)c1
2400.0,Cc1ccc(S(N)(=O)=O)cc1
1900.0,O=C(OCc1ccccc1)c1ccccc1
17000.0,CC(C)CC(C)CC(O)CC(C)C
2717.0,CC(C)(C)N(CCO)CCO
17800.0,O=P([O-])([O-])CN(CP(=O)([O-])[O-])CP(=O)([O-])O.[Na+].[Na+].[Na+].[Na+].[Na+]
61.6,CC1(C)CC(=O)CC(C)(C#N)C1
3600.0,C=CC(C)CCCC(C)(C)O
1938.0,C=C(C)C(N)=O
30.0,N#Cc1ccccc1C#N
690.0,CC(C)=CC=O
3180.0,CC1CCC(C(C)C)C(O)C1
1047.0,C=CC(=O)OC(C)(C)C
1280.0,CC(O)(P(=O)([O-])[O-])P(=O)([O-])O.[Na+].[Na+].[Na+]
2076.0,CC(=O)CCC(C)=O
5000.0,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
545.0,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5230.0,CCCOC(=O)c1ccc(C(=O)OCCC)nc1
10.7,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F
3800.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
300.0,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1
3300.0,CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O
1130.0,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C
4274.0,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1
900.0,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O
5816.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
686.0,Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+]
4149.0,Cc1cc(C)nc(Nc2ccccc2)n1
1031.0,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl
2500.0,C=CCCCCCCCCC(=O)O
5000.0,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1
685.0,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
3450.0,CCCCC(CC)COP(=O)(O)O
3720.0,CC1(C)C(=O)N(CO)C(=O)N1CO
3000.0,*CC1C[N+](C)(C)CC1C*.[Cl-]
5281.0,O=C([O-])C(Cl)Cl.[Na+]
1000.0,CCNc1nc(NC(C)CC)nc(OC)n1
750.0,CCNc1nc(NCC)nc(SC)n1
3738.0,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1
8.0,CCOP(=S)(OCC)SCC(=O)NC(C)C
430.0,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
5000.0,CCC=CCCOC(=O)c1ccccc1O
590.0,C=CCOc1nc(OCC=C)nc(OCC=C)n1
2300.0,CC(CO)c1ccccc1
1640.0,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1
1984.0,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
1430.0,O=Cc1ccccc1
560.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl
638.0,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N
270.0,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl
2330.0,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
40000.0,CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C
1200.0,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
2550.0,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
5140.0,CCCCOC(=O)c1ccccc1
1242.0,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
1575.0,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC
830.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
15000.0,OCCCO
500.0,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
1098.0,CCCCCC=CCC1CC(=O)OC1=O
35.0,CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl
35.0,C=CC(OC(C)=O)OC(C)=O
500.0,CCCCCCCCCCCC(=O)OCCSC#N
45.0,CCOC(=O)CSP(=O)(OCC)OCC
15000.0,CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C
4518.0,c1ccc(CCc2ccccc2)cc1
187.0,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O
16.5,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21
35.0,C[n+]1ccc(-c2ccccc2)cc1.[Cl-]
1.0,CN(C)P(=O)(F)N(C)C
120.0,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1
7.5,CCOP(=S)(OCC)SCCS(=O)(=O)CC
108.0,CCOC(=O)NCCSP(=S)(OC)OC
4570.0,CCN(CCO)CCO
7060.0,CCOC(OCC)OCC
190.0,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I
1700.0,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
5.0,CCOP(=S)(NC)Oc1ccc(SC)c(C)c1
1470.0,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C
42.0,CNC(=O)Oc1cc(C)c(S(C)=O)c(C)c1
350.0,CCCCNC(=S)NCCCC
3.8,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12
2125.0,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl
875.0,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl
1370.0,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
12.0,CCOP(=S)(OCC)Oc1cnccn1
2600.0,CCCCOC(CC)OC(C)COC(O)CC
2000.0,NC(=O)Nc1ccccc1
2000.0,Nc1nc(=O)c2c(CCc3ccc(C(=O)O)cc3)c[nH]c2[nH]1
17.0,CCN(CC)CCCl
1350.0,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C
3000.0,O=C(O)CCSCCC(=O)O
3000.0,CCCCCCCCOC(C)=O
2000.0,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
690.0,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
126.0,Cl.Clc1cccc(Cl)c1NC1=NCCN1
23160.0,CC(=O)Nc1ccc(N=Nc2c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(NC(C)=O)c3c2O)cc1.[Na+].[Na+]
585.0,C=CCOC(=O)CCC1CCCCC1
1694.0,CC(C)(O)C(=O)c1ccccc1
2600.0,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1
865.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl
147.0,CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl
56.6,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
862.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2
865.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
402.0,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
14.0,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
1460.0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl
1840.0,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1.Cl
79.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
16000.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
1220.0,O=C(NCCO[N+](=O)[O-])c1cccnc1
1660.0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O
2847.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O
1630.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
2500.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O
24000.0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
15.0,CC=C1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
500.0,[O-][n+]1cc[n+]([O-])c2ccccc21
1800.0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
538.0,CC(C)CCCC(C)N
299.0,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
250.0,ClCCOCCOCCCl
4700.0,CC(C)=CCOC(=O)c1ccccc1
7160.0,CC=CC=CC(=O)[O-].[Na+]
6330.0,CC(C)CCOC(=O)c1ccccc1
2260.0,C=CCON=C(CCC)C1=C(O)CC(C)(C)C(C(=O)OC)C1=O
2901.0,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C
2580.0,COc1cc(CCC(C)=O)ccc1O
5000.0,O=C1CCCCC1C1CCCCC1
1640.0,C=C(C)C1CC=C(C)C(=O)C1
187.8,CCCCN(C)C
1520.0,C=CCOC(=O)C=Cc1ccccc1
8300.0,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
9300.0,O=C(O)C=CC(=O)O
950.0,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1
160.0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
3370.0,CC(C)NCC(O)c1cc(O)cc(O)c1
311.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
1820.0,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1.[I-]
1096.0,CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2.[Na+]
12105.0,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O
1700.0,Cc1c(N)c(=O)n(-c2ccccc2)n1C
1100.0,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@H](O)[C@@H](O)C(=O)O
8400.0,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
178.0,CCOC(=O)CS
83.0,CCCCON=O
25960.0,CCCCCCCC(=O)OCC
490.0,ClCCC(Cl)(Cl)Cl
4700.0,N#CCCNc1ccccc1
5000.0,CNc1ccc(N)c2c1C(=O)c1ccccc1C2=O
14000.0,O=C1CCC(=O)N1
6400.0,CCC(=O)OCC(COC(=O)CC)OC(=O)CC
283.0,Cc1ccc(S(=O)(=O)NN)cc1
0.887,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
425.0,CCOP(=S)(Cl)OC(C)C
2300.0,CC1(C)C2CCC(C=O)C1C2
64500.0,Cc1cc(=O)[nH]c(=O)[nH]1
5000.0,C#CC(=NOCC1OCCO1)c1ccccc1
369.0,Oc1ccc(Cl)c(O)c1
184.0,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl
5800.0,Cc1ccc(NC(=O)N(C)C)cc1Cl
7300.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
535.0,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
143.0,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
2808.0,Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1.OCCNCCO
210.0,c1ccc(N2CCNCC2)cc1
12.0,CCOP(=S)(OCC)Oc1cc(C)[nH]n1
5000.0,CC(C)=NOCCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
498.0,CN=C(O)Oc1cccc(C)c1
324.0,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C
12900.0,Cc1occc1C(=O)Nc1ccccc1
2.0,CON(C)C(=O)C=C(C)OP(=O)(OC)OC
151.0,CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl
1190.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1
2200.0,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC
14.0,O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1
15000.0,CC(Oc1ccc2ccccc2c1)C(O)=Nc1ccccc1
2031.0,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2
5000.0,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1
470.0,CN(C)CCCN(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.Cl.Cl
451.0,CC(C)C(C(=O)OC(C#N)c1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1
205.0,ClC(Cl)(Br)CBr
2700.0,Cc1ccc(S(=O)(=O)N(C)N=O)cc1
930.0,c1ccc(N2CCOCC2)cc1
6340.0,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
3265.0,O=C(O)C1CCCCC1
891.0,CSc1ccccc1
820.0,CCCCN(CCCC)CCCN
2000.0,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1
563.0,C1=Nc2ccccc2Oc2ccccc21
2000.0,Fc1cc(F)c(F)c(F)c1F
320.0,C=CCOCC=C
2.0,CS(=O)(=O)F
1870.0,CCC(O)CC
1799.0,Ic1ccccc1
2600.0,CC1=CC(=O)OC1=O
1500.0,S=C(NNc1ccccc1)NNc1ccccc1
1903.0,C(=Nc1ccccc1)Nc1ccccc1
2050.0,CC(C)CCC(=O)O
2260.0,CNCCC#N
360.0,c1ccc([Se]c2ccccc2)cc1
650.0,C=CCOC(=O)Cc1ccccc1
6170.0,CS(=O)(=O)[O-].[K+]
160.0,CCN(CC)CC#N
2884.0,[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21
7470.0,CCN(CC)c1cccc(S(=O)(=O)[O-])c1.[Na+]
590.0,CCNC1CCCCC1
10000.0,COP(=S)(OC)SSP(=S)(OC)OC
7460.0,CCCCOCCC#N
317.0,CCN(C(C)C)C(C)C
25.0,C[Si](Cl)(Cl)CCCCl
405.0,O=C(CS)OCCCCOC(=O)CS
2150.0,CC(=O)OCCN(CCOC(C)=O)c1ccccc1
1750.0,Nc1cc(Cl)c(N)cc1Cl
380.9,CN=NNc1ccc(C)cc1
1850.0,O=C(NO)Nc1ccc(Cl)c(Cl)c1
1720.0,CCCCCCC(C)=CC#N
2150.0,CSCc1cnccn1
2277.0,N#CCON=C(C#N)c1ccccc1
4915.0,O=P(OCCCl)(OCCCl)OCC(CO)(CO)COP(=O)(OCCCl)OCCCl
5000.0,COc1cc(S(=O)(=O)[O-])c(C)cc1NC(=O)CC(C)=O.[NH4+]
5200.0,C=Cc1cccc(Cl)c1
4000.0,ClC=C(Cl)c1ccccc1
5620.0,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC
712.0,CC=CC=CC#N
3840.0,CN(C)C(=N)NC#N
2158.0,CCN1CCNCC1
130.0,N#CC(Cl)(Cl)C#N
5.97,CCOP(=S)(OCC)Oc1cc(C)n(C)c(=O)c1
1340.0,CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O
250.0,C#CCCC#CC#CCCCCO
22.0,COc1ccc(CC(=S)N(C)C)cc1
4.5,CN(c1ccc(Cl)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F
4012.0,C=CCNc1nc(NCC=C)nc(N(CCCCCCN(c2nc(NCC=C)nc(NCC=C)n2)C2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1
959.0,Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-]
1030.0,COc1cc(OC)n2nc(N)nc2n1
10700.0,CCCCCCCC(=O)NO
500.0,CCCN(C)C
890.0,CCN(CC)S(=O)(=O)c1ccccc1
1000.0,COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1
14.0,CCOP(=S)(N=C1SCCS1)OCC
65.0,CC1=CC(=O)c2c(O)cccc2C1=O
7900.0,COc1ccc(C=CC(=O)O)cc1O
2000.0,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O
2131.0,COCC(O)Cn1ccnc1[N+](=O)[O-]
37.6,CC(Cc1ccccc1)NC(C#N)c1ccccc1
2235.0,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1
8010.0,NC(N)=NC[C@H]1CC[C@H](C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1
500.0,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1
1600.0,O=C=Nc1ccc([N+](=O)[O-])cc1
240.0,CCOC(=O)C(Br)CBr
339.0,O=[N+]([O-])OCC(O)CO
242.0,Br.COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3
3200.0,OC1CC2CC1C1CC=CC21
172.0,CN(C)C(=O)C(CC[N@+]1([O-])CC[C@@](O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
50.0,C[N+](C)(C)C.[Br-]
911.0,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O
760.0,NCCCCC(CN)CCCN
2260.0,CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-]
3400.0,CCCCCC(C)(O)CC
48.0,CSCCC(O)C#N
21500.0,CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC
765.0,CC1COn2c1nc1ccccc1c2=O
11400.0,CC(=O)O.NCCCC[C@H](N)C(=O)O
6700.0,COc1cc(-c2ccc(N=Nc3c(O)ccc4ccccc34)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1.[Na+].[Na+]
81.0,CCN(CCO)c1ccc(N)c(C)c1.O=S(=O)(O)O
730.0,CCCCC(CC)CCC(C)N
540.0,CCc1ccc(C)[n+](C(C)CCC(C)(C)CC(C)(C)C)c1.[Cl-]
160.0,O=CC(Cl)CCl
5660.0,CC(N)CNCCCO
3730.0,CCO[Si](C)(CCCC#N)OCC
2000.0,CCC(C)(C)C1CCC(C2=C(O)c3ccccc3C(=O)C2=O)CC1
1050.0,OC1=NCc2ccccc2O1
350.0,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3
50.0,CCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(O)=NC2CC2)C1c1ccccc1[N+](=O)[O-]
40.0,CCN(Cc1ccncc1)N=O
8470.0,CCCCC(C)C(C)C(C)C(C)=O
500.0,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1.Cl
2100.0,CC(=O)OC(C(O)=NC(=N)O)c1ccccc1
1500.0,CCCCN=C(O)OCC(O)C1COc2ccccc2O1
46.0,CN=C(O)Oc1ccc(C)c(N(C)C)c1
584.0,CCCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
80.0,CCCOP(=O)(OCCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
95.0,CCOP(=S)(CC)Oc1ccc(Cl)cc1
23.8,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCN4CCSCC4)ccc3N(C)[C@@H]12
5000.0,COc1ccc(C2=Cc3ccccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1
681.0,CCOP(=S)(OCC)SCC=C(F)C(F)F
2440.0,C=COCCOCC1CO1
710.0,Cl.Clc1ccc(C(OCCN2CCCOC2)c2ccccc2)cc1
362.0,C#CCOP(=O)(OCCC)c1ccccc1
8000.0,CC(Cl)(CCl)C(=O)[O-].[Na+]
570.0,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1.Cl.Cl
580.0,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
250.0,CCCCCOC(CBr)c1ccc(C2CCCC2)cc1
250.0,CCCCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
9.75,CCCn1c(C)cc(OP(=S)(OCC)OCC)cc1=O
158.0,CCSP(=O)(OC)SCC
6.0,COP(C)(=S)SCN1C(=O)c2ccccc2C1=O
0.75,CN(C)P(=S)(Cl)n1ccnc1
639.0,CC(C)(C)NCC(O)COc1ccccc1C#N.Cl
231.0,CCCC1(c2cccc(O)c2)CCN(C)C1.Cl
37.0,CC(C)COP(C)(=S)SCN1C(=O)c2ccccc2C1=O
16000.0,O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
2.85,CCOP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
2100.0,COc1cc(OC)cc(OCC(O)CO)c1
150.0,COP(C)(=S)Sc1ccccc1
20250.0,CC(C)OP(O)(=S)OC(C)C.N
720.0,CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1
3130.0,OC1CC2CC1C1CC3OC3C21
707.0,CC1=[N+](C)C2CCC1(c1ccccc1)c1ccccc12.[Cl-]
132.0,Cl.NCC(O)c1ccc(O)c(O)c1
1750.0,CCOC(C1=NCC(O)CN1)c1ccccc1
5000.0,COc1ccc(CC(N)C(=O)O)cc1C(=O)O
120.0,COP(=O)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C
295.0,OCC1CCc2cc(C3CCCCC3)ccc21
8.5,CCN=C(O)OCCSCSP(=S)(OC)OC(C)C
1630.0,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1
6500.0,CCCCOC(=O)C1CCC(C(=O)OCCCC)C1
280.0,CC(C(=O)OCCCS(=O)(=O)[O-])c1ccc(-c2ccccc2)cc1.[Na+]
880.0,CC(O)c1cc(N)cc(C(F)(F)F)c1
500.0,CCCCSSC(Cl)C(Cl)Cl
506.0,CCS(=O)(=O)Cc1ccccc1OC(=O)NC
2000.0,COP(=O)(SC)N(C)C(C)=O
4500.0,O=C1SCCC1N=C(O)c1cccnc1
450.0,CC(C)NCC(O)c1ccccc1Cl.Cl.O
1000.0,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.Cl
800.0,CCN(CC)CCN(CCN(CC)CC)n1cc(-c2ccccc2)c2ccccc21.Cl.Cl
350.0,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)c1ccccc1
820.0,COP(N)(=S)Oc1ccc(C(C)(C)C)cc1Cl
2090.0,CC(C)(C)NCCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
1408.0,N#CCCC1CN2CCc3cc4c(cc3C2CC1=O)OCO4
889.0,CNCCCC1(C#N)c2ccccc2CCc2ccccc21.Cl
3400.0,CCCCC(CC)C(O)C(=O)O
17.0,CCOP(=S)(CC)SCSc1ccc(Cl)cc1
2.5,CN=C([O-])Oc1cc([N+](C)(C)C)ccc1C.Cl
25.0,CCCOP(=O)(OC=C(Cl)Cl)OCCCl
1000.0,COP(=S)(OC)SC1CCC2C=CCC1S2
346.0,C=CCSC(C)C1(CC=C)C([O-])=NC(=O)N=C1O.[Na+]
582.0,CCCCSC(C)C1(CC)C([O-])=NC(=O)N=C1O.[Na+]
561.0,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl
110.0,CN=C(O)Oc1ccccc1C1OCC(C)O1
2000.0,CCS(=O)(=O)c1cc(C(=O)O)c(OC)cc1N
600.0,CC(C)Cc1cccc2c(CC(=O)O)cccc12
1100.0,CC(=O)N(CCN(C)C)n1cc(-c2ccccc2)c2ccccc21.Cl
5400.0,COc1cc(C2N=C(O)CCS2)cc(OC)c1OC
600.0,CC[C@]1(OC(C)=O)CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
300.0,CCNC(C)CN1CCc2c(c(=O)oc3ccccc23)C1
203.0,O=[N+]([O-])c1ccc(OP(=O)(CCl)c2ccccc2)cc1
83.0,Cc1c(Br)cc2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-]
1.674,Fc1c(Cl)c(F)c2[nH]c(C(F)(F)F)nc2c1Cl
1.2,CCCOP(C)(=O)SCCC
200.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1.O=C(O)C=CC(=O)O
65.0,COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCC[C@@H]1C3
900.0,OC[C@H]1OC(n2cnc3c(=S)cc[nH]c32)[C@H](O)[C@@H]1O
44.0,CCCCC(C)CC(O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)OC
68.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1[C@@H]2N1C
2860.0,CCOC(C)C#N
930.0,CCOC(=S)C=Cc1ccc(OC)cc1
